combo_upcharge,id,establishment,name,attribute_type,price,sorting,updated_by,variable_pricing_by,tax_class,created_by,category
3.0000,10612,/enterprise/Establishment/3/,Pizza Steak Whole,2,3.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10613,/enterprise/Establishment/3/,Pork Diablo Whole,2,1.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10614,/enterprise/Establishment/3/,"""R"" Special Whole",2,3.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10615,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,3.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10616,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,3.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
5.0000,10617,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,5.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10618,/enterprise/Establishment/3/,Sharp Italian Whole,2,1.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10619,/enterprise/Establishment/3/,Sicilian Whole,2,1.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10620,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,1.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10621,/enterprise/Establishment/3/,Soprano Whole,2,3.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10622,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,1.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10623,/enterprise/Establishment/3/,Sulmona Whole,2,3.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10624,/enterprise/Establishment/3/,Suprimo Whole,2,1.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
1.0000,10625,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,1.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
0.0000,10626,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
0.0000,10627,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10628,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,3.0,134,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
3.0000,10629,/enterprise/Establishment/3/,Turkey Diablo Whole,2,3.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
5.0000,10630,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,5.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
0.0000,10631,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
5.0000,10632,/enterprise/Establishment/3/,Whacked Chicken Whole,2,5.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
0.0000,10633,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/590/
5.0000,18429,/enterprise/Establishment/3/,Chicken Colette Whole,2,5.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,18430,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
4.0000,18920,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,19249,/enterprise/Establishment/3/,Tray Super Deluxe #5,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,44227,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,44228,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,44229,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
1.0000,420096,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,1.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,432075,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
5.0000,433462,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,5.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/590/
0.0000,10502,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10503,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10504,/enterprise/Establishment/3/,Audiablo Whole,2,2.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10505,/enterprise/Establishment/3/,Audie Whole,2,2.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10506,/enterprise/Establishment/3/,Bada Bing Whole,2,2.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10507,/enterprise/Establishment/3/,Bada Boom Whole,2,2.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10508,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,0.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10509,/enterprise/Establishment/3/,"Big ""T"" Whole",2,0.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10510,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10511,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10512,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10513,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,2.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10514,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10515,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10516,/enterprise/Establishment/3/,Chicken Diablo Whole,2,2.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10517,/enterprise/Establishment/3/,Chicken Parm Whole,2,2.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10518,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,2.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10519,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,2.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10520,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10521,/enterprise/Establishment/3/,Crusher Whole,2,2.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10522,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10523,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10524,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10525,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10526,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10527,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10528,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10529,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10530,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10531,/enterprise/Establishment/3/,Italian Whole,2,0.0,32,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10532,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10533,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10534,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10535,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10536,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10537,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10538,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10539,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10540,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10541,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10542,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10543,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10544,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10545,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,0.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10546,/enterprise/Establishment/3/,Pizza Steak Whole,2,0.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10547,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10548,/enterprise/Establishment/3/,"""R"" Special Whole",2,0.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10549,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,0.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10550,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,0.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10551,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,2.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10552,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10553,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10554,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10555,/enterprise/Establishment/3/,Soprano Whole,2,0.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10556,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10557,/enterprise/Establishment/3/,Sulmona Whole,2,0.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10558,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10559,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10560,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10561,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10562,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10563,/enterprise/Establishment/3/,Turkey Diablo Whole,2,0.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10564,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,2.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10565,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,10566,/enterprise/Establishment/3/,Whacked Chicken Whole,2,2.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
0.0000,10567,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/589/
2.0000,18427,/enterprise/Establishment/3/,Chicken Colette Whole,2,2.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,18428,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
4.0000,18919,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,19248,/enterprise/Establishment/3/,Tray Super Deluxe #4,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,44224,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,44225,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,44226,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,420024,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,432002,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
2.0000,433389,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,2.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/589/
0.0000,10436,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10437,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10438,/enterprise/Establishment/3/,Audiablo Whole,2,2.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10439,/enterprise/Establishment/3/,Audie Whole,2,2.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10440,/enterprise/Establishment/3/,Bada Bing Whole,2,2.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10441,/enterprise/Establishment/3/,Bada Boom Whole,2,2.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10442,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,0.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10443,/enterprise/Establishment/3/,"Big ""T"" Whole",2,0.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10444,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10445,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10446,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10447,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,2.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10448,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10449,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10450,/enterprise/Establishment/3/,Chicken Diablo Whole,2,2.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10451,/enterprise/Establishment/3/,Chicken Parm Whole,2,2.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10452,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,2.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
2.0000,10453,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,2.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
0.0000,10454,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/588/
